game_id,game_date,season,game_type,home_team_id,away_team_id,home_team,away_team,home_runs,away_runs,home_won,total_runs,margin,is_reds_game,home_wins,home_losses,away_wins,away_losses,roll5_home_runs,roll5_away_runs,roll5_total,roll5_margin,roll10_home_runs,roll10_away_runs,roll10_total,roll10_margin,ewm5_home_runs,ewm5_total,ewm5_margin,home_win_streak,scoring_trend,home_win_pct,away_win_pct,win_pct_diff
718450,2023-04-23,2023,R,136,138,Seattle Mariners,St. Louis Cardinals,3,7,0,10,-4,0,10,12,9,13,4.4,5.0,9.4,-0.6,3.5,4.6,8.1,-1.1,4.360113999425599,9.451706766826023,-0.7314787679748239,0,0.40000000000000036,0.45454545454545453,0.4090909090909091,0.045454545454545414
718460,2023-04-23,2023,R,114,146,Cleveland Guardians,Miami Marlins,7,4,1,11,3,0,11,11,12,10,4.4,6.2,10.6,-1.8,3.6,4.8,8.4,-1.2,3.906742666283733,9.634471177884015,-1.8209858453165493,0,0.7333333333333338,0.5,0.5454545454545454,-0.045454545454545414
718445,2023-04-24,2023,R,113,140,Cincinnati Reds,Texas Rangers,7,6,1,13,1,1,8,15,14,8,4.8,4.6,9.4,0.2,3.8,4.8,8.6,-1.0,4.937828444189155,10.089647451922676,-0.21399056354436619,1,0.7999999999999998,0.34782608695652173,0.6363636363636364,-0.2885375494071146
718448,2023-04-24,2023,R,114,115,Cleveland Guardians,Colorado Rockies,0,6,0,6,-6,0,11,12,7,17,5.2,5.4,10.6,-0.2,4.4,4.9,9.3,-0.5,5.625218962792769,11.059764967948452,0.19067295763708922,2,1.0,0.4782608695652174,0.2916666666666667,0.18659420289855072
718447,2023-04-24,2023,R,110,111,Baltimore Orioles,Boston Red Sox,5,4,1,9,1,0,15,7,12,12,4.4,6.0,10.4,-1.6,4.2,5.5,9.7,-1.3,3.7501459751951796,9.373176645298967,-1.872884694908607,0,0.8000000000000003,0.6818181818181818,0.5,0.18181818181818177
718449,2023-04-24,2023,R,139,117,Tampa Bay Rays,Houston Astros,8,3,1,11,5,0,20,3,12,11,4.4,5.4,9.8,-1.0,4.4,5.2,9.6,-0.8,4.166763983463453,9.248784430199311,-0.9152564632724047,1,0.6000000000000005,0.8695652173913043,0.5217391304347826,0.34782608695652173
718446,2023-04-24,2023,R,137,138,San Francisco Giants,St. Louis Cardinals,4,0,1,4,4,0,9,13,9,14,5.4,4.6,10.0,0.8,4.9,5.4,10.3,-0.5,5.44450932230897,9.832522953466208,1.0564956911517303,2,1.2000000000000002,0.4090909090909091,0.391304347826087,0.017786561264822143
718444,2023-04-24,2023,R,141,145,Toronto Blue Jays,Chicago White Sox,5,2,1,7,3,0,14,9,7,16,4.8,3.8,8.6,1.0,4.8,4.2,9.0,0.6,4.963006214872647,7.888348635644139,2.0376637941011535,3,0.6666666666666661,0.6086956521739131,0.30434782608695654,0.30434782608695654
718437,2023-04-24,2023,R,108,133,Los Angeles Angels,Oakland Athletics,10,11,0,21,-1,0,11,12,5,18,4.4,3.0,7.4,1.4,4.8,4.2,9.0,0.6,4.975337476581765,7.592232423762759,2.358442529400769,4,0.0,0.4782608695652174,0.21739130434782608,0.26086956521739135
718443,2023-04-24,2023,R,144,146,Atlanta Braves,Miami Marlins,11,0,1,11,11,0,15,8,12,11,6.4,4.0,10.4,2.4,5.4,5.0,10.4,0.4,6.650224984387843,12.061488282508506,1.2389616862671795,0,1.4666666666666668,0.6521739130434783,0.5217391304347826,0.13043478260869568
718441,2023-04-24,2023,R,158,116,Milwaukee Brewers,Detroit Tigers,2,4,0,6,-2,0,15,8,8,13,7.6,3.2,10.8,4.4,6.0,4.3,10.3,1.7,8.100149989591896,11.70765885500567,4.49264112417812,1,2.133333333333333,0.6521739130434783,0.38095238095238093,0.27122153209109734
718442,2023-04-24,2023,R,142,147,Minnesota Twins,New York Yankees,6,1,1,7,5,0,13,10,13,10,6.4,3.4,9.8,3.0,5.9,4.0,9.9,1.9,6.066766659727931,9.805105903337113,2.3284274161187466,0,1.0,0.5652173913043478,0.5652173913043478,0.0
718438,2023-04-24,2023,R,109,118,Arizona Diamondbacks,Kansas City Royals,5,4,1,9,1,0,13,11,5,18,6.8,3.6,10.4,3.2,5.8,3.7,9.5,2.1,6.044511106485288,8.870070602224741,3.218951610745831,1,1.333333333333333,0.5416666666666666,0.21739130434782608,0.3242753623188406
718434,2023-04-25,2023,R,113,140,Cincinnati Reds,Texas Rangers,7,6,1,13,1,1,9,15,14,9,6.8,4.0,10.8,2.8,5.6,3.5,9.1,2.1,5.696340737656858,8.913380401483161,2.479301073830554,2,1.333333333333333,0.375,0.6086956521739131,-0.23369565217391308
718430,2023-04-25,2023,R,143,136,Philadelphia Phillies,Seattle Mariners,3,5,0,8,-2,0,11,13,11,12,6.2,3.0,9.2,3.2,6.3,3.5,9.8,2.8,6.130893825104572,10.275586934322108,1.986200715887036,3,0.5333333333333332,0.4583333333333333,0.4782608695652174,-0.01992753623188409
718440,2023-04-25,2023,R,114,115,Cleveland Guardians,Colorado Rockies,1,5,0,6,-4,0,11,13,8,17,4.6,4.0,8.6,0.6,6.1,3.6,9.7,2.5,5.087262550069714,9.517057956214739,0.6574671439246907,0,-0.9333333333333336,0.4583333333333333,0.32,0.1383333333333333
718435,2023-04-25,2023,R,110,111,Baltimore Orioles,Boston Red Sox,6,8,0,14,-2,0,15,8,13,12,4.4,4.2,8.6,0.2,5.4,3.8,9.2,1.6,3.724841700046476,8.34470530414316,-0.8950219040502061,0,-1.0,0.6521739130434783,0.52,0.13217391304347825
718432,2023-04-25,2023,R,134,119,Pittsburgh Pirates,Los Angeles Dodgers,7,8,0,15,-1,0,16,8,13,11,4.4,5.6,10.0,-1.2,5.6,4.6,10.2,1.0,4.483227800030984,10.22980353609544,-1.2633479360334707,0,-0.9333333333333327,0.6666666666666666,0.5416666666666666,0.125
718436,2023-04-25,2023,R,139,117,Tampa Bay Rays,Houston Astros,0,5,0,5,-5,0,20,4,13,11,4.8,6.4,11.2,-1.6,5.8,5.2,11.0,0.6,5.322151866687323,11.819869024063626,-1.1755652906889804,0,-0.5333333333333332,0.8333333333333334,0.5416666666666666,0.29166666666666674
718431,2023-04-25,2023,R,121,120,New York Mets,Washington Nationals,0,5,0,5,-5,0,14,10,8,14,3.4,6.2,9.6,-2.8,4.8,4.6,9.4,0.2,3.548101244458215,9.546579349375751,-2.45037686045932,0,-1.9333333333333331,0.5833333333333334,0.36363636363636365,0.21969696969696972
718439,2023-04-25,2023,R,137,138,San Francisco Giants,St. Louis Cardinals,5,4,1,9,1,0,10,13,9,15,2.8,6.2,9.0,-3.4,3.7,5.1,8.8,-1.4,2.36540082963881,8.031052899583834,-3.3002512403062134,0,-2.2,0.43478260869565216,0.375,0.05978260869565216
718429,2023-04-25,2023,R,144,146,Atlanta Braves,Miami Marlins,7,4,1,11,3,0,16,8,12,12,3.6,6.0,9.6,-2.4,4.0,5.1,9.1,-1.1,3.24360055309254,8.354035266389223,-1.8668341602041423,1,-1.1999999999999997,0.6666666666666666,0.5,0.16666666666666663
718422,2023-04-25,2023,R,109,118,Arizona Diamondbacks,Kansas City Royals,4,5,0,9,-1,0,13,12,6,18,3.8,5.2,9.0,-1.4,4.1,5.4,9.5,-1.3,4.495733702061693,9.236023510926149,-0.24455610680276152,2,-1.2000000000000002,0.52,0.25,0.27
718425,2023-04-25,2023,R,108,133,Los Angeles Angels,Oakland Athletics,5,3,1,8,2,0,12,12,5,19,3.2,4.6,7.8,-1.4,4.0,5.5,9.5,-1.5,4.330489134707795,9.157349007284099,-0.49637073786850766,0,-1.7333333333333334,0.5,0.20833333333333334,0.29166666666666663
718433,2023-04-25,2023,R,141,145,Toronto Blue Jays,Chicago White Sox,7,0,1,7,7,0,15,9,7,17,4.2,4.2,8.4,0.0,3.8,5.2,9.0,-1.4,4.55365942313853,8.771566004856066,0.33575284142099493,1,-0.39999999999999947,0.625,0.2916666666666667,0.3333333333333333
718427,2023-04-25,2023,R,142,147,Minnesota Twins,New York Yankees,6,2,1,8,4,0,14,10,13,11,5.6,3.2,8.8,2.4,4.2,4.7,8.9,-0.5,5.369106282092353,8.181044003237377,2.55716856094733,2,1.2666666666666666,0.5833333333333334,0.5416666666666666,0.04166666666666674
718426,2023-04-25,2023,R,112,135,Chicago Cubs,San Diego Padres,6,0,1,6,6,0,13,9,12,13,5.8,2.8,8.6,3.0,4.7,4.4,9.1,0.3,5.579404188061569,8.120696002158251,3.038112373964887,3,1.2000000000000002,0.5909090909090909,0.48,0.11090909090909096
718428,2023-04-25,2023,R,158,116,Milwaukee Brewers,Detroit Tigers,3,4,0,7,-1,0,15,9,9,13,5.6,2.0,7.6,3.6,4.7,3.6,8.3,1.1,5.719602792041047,7.413797334772167,4.025408249309925,4,1.0,0.625,0.4090909090909091,0.21590909090909088
718419,2023-04-26,2023,R,158,116,Milwaukee Brewers,Detroit Tigers,6,2,1,8,4,0,16,9,9,14,5.4,1.8,7.2,3.6,4.3,3.2,7.5,1.1,4.813068528027364,7.275864889848111,2.350272166206617,0,0.9333333333333336,0.64,0.391304347826087,0.24869565217391304
718424,2023-04-26,2023,R,113,140,Cincinnati Reds,Texas Rangers,5,3,1,8,2,1,10,15,14,10,5.6,1.6,7.2,4.0,4.9,2.9,7.8,2.0,5.208712352018243,7.517243259898741,2.9001814441377447,1,1.1999999999999993,0.4,0.5833333333333334,-0.18333333333333335
718416,2023-04-26,2023,R,110,111,Baltimore Orioles,Boston Red Sox,6,2,1,8,4,0,16,8,13,13,5.2,2.2,7.4,3.0,5.4,2.7,8.1,2.7,5.139141568012162,7.678162173265828,2.6001209627584965,2,0.666666666666667,0.6666666666666666,0.5,0.16666666666666663
718420,2023-04-26,2023,R,141,145,Toronto Blue Jays,Chicago White Sox,8,0,1,8,8,0,16,9,7,18,5.2,2.2,7.4,3.0,5.5,2.5,8.0,3.0,5.426094378674775,7.785441448843886,3.0667473085056645,3,0.3333333333333339,0.64,0.28,0.36
718421,2023-04-26,2023,R,114,115,Cleveland Guardians,Colorado Rockies,4,1,1,5,3,0,12,13,8,18,5.6,2.2,7.8,3.4,5.6,2.1,7.7,3.5,6.284062919116518,7.856960965895925,4.71116487233711,4,0.5999999999999996,0.48,0.3076923076923077,0.17230769230769227
718417,2023-04-26,2023,R,142,147,Minnesota Twins,New York Yankees,6,12,0,18,-6,0,14,11,14,11,5.8,1.6,7.4,4.2,5.6,1.7,7.3,3.9,5.522708612744346,6.904640643930617,4.1407765815580735,5,1.0,0.56,0.56,0.0
718418,2023-04-26,2023,R,109,118,Arizona Diamondbacks,Kansas City Royals,2,0,1,2,2,0,14,12,6,19,5.8,3.6,9.4,2.2,5.7,2.6,8.3,3.1,5.681805741829564,10.60309376262041,0.7605177210387156,0,0.5999999999999996,0.5384615384615384,0.24,0.29846153846153844
718407,2023-04-26,2023,R,112,135,Chicago Cubs,San Diego Padres,3,5,0,8,-2,0,13,10,13,13,5.2,3.0,8.2,2.2,5.2,2.6,7.8,2.6,4.454537161219709,7.73539584174694,1.173678480692477,1,-0.13333333333333286,0.5652173913043478,0.5,0.06521739130434778
718415,2023-04-26,2023,R,143,136,Philadelphia Phillies,Seattle Mariners,6,5,1,11,1,0,12,13,11,13,4.6,3.6,8.2,1.0,4.9,2.9,7.8,2.0,3.9696914408131394,7.823597227831293,0.11578565379498462,0,-0.6000000000000005,0.48,0.4583333333333333,0.021666666666666667
718412,2023-04-26,2023,R,121,120,New York Mets,Washington Nationals,1,4,0,5,-3,0,14,11,9,14,4.2,4.6,8.8,-0.4,4.9,3.4,8.3,1.5,4.646460960542093,8.882398151887529,0.4105237691966564,1,-0.9333333333333336,0.56,0.391304347826087,0.16869565217391308
718411,2023-04-26,2023,R,144,146,Atlanta Braves,Miami Marlins,6,4,1,10,2,0,17,8,12,13,3.6,5.2,8.8,-1.6,4.7,3.4,8.1,1.3,3.4309739736947287,7.588265434591686,-0.7263174872022291,0,-1.3333333333333335,0.68,0.48,0.20000000000000007
718423,2023-04-26,2023,R,137,138,San Francisco Giants,St. Louis Cardinals,7,3,1,10,4,0,11,13,9,16,3.6,3.6,7.2,0.0,4.7,3.6,8.3,1.1,4.287315982463152,8.392176956394458,0.18245500853184726,1,-1.4,0.4583333333333333,0.36,0.09833333333333333
718408,2023-04-26,2023,R,108,133,Los Angeles Angels,Oakland Athletics,11,3,1,14,8,0,13,12,5,20,4.6,4.2,8.8,0.4,4.9,3.6,8.5,1.3,5.191543988308768,8.92811797092964,1.4549700056878982,2,-0.40000000000000036,0.52,0.2,0.32
718413,2023-04-26,2023,R,134,119,Pittsburgh Pirates,Los Angeles Dodgers,8,1,1,9,7,0,17,8,13,12,6.2,3.8,10.0,2.4,5.4,3.7,9.1,1.7,7.1276959922058465,10.618745313953093,3.636646670458599,3,0.8666666666666671,0.68,0.52,0.16000000000000003
718414,2023-04-26,2023,R,139,117,Tampa Bay Rays,Houston Astros,0,1,0,1,-1,0,20,5,14,11,6.6,3.0,9.6,3.6,5.4,3.8,9.2,1.6,7.418463994803898,10.079163542635396,4.757764446972399,4,1.1333333333333329,0.8,0.56,0.24
718409,2023-04-27,2023,R,137,138,San Francisco Giants,St. Louis Cardinals,0,6,0,6,-6,0,11,14,10,16,6.4,2.4,8.8,4.0,5.0,3.8,8.8,1.2,4.945642663202599,7.052775695090264,2.838509631314933,0,1.1333333333333337,0.44,0.38461538461538464,0.055384615384615365
718410,2023-04-27,2023,R,144,146,Atlanta Braves,Miami Marlins,4,5,0,9,-1,0,17,9,13,13,5.2,2.8,8.0,2.4,4.4,3.2,7.6,1.2,3.2970951088017326,6.70185046339351,-0.1076602457900447,0,0.3333333333333339,0.6538461538461539,0.5,0.15384615384615385
718403,2023-04-27,2023,R,134,119,Pittsburgh Pirates,Los Angeles Dodgers,6,2,1,8,4,0,18,8,13,13,4.6,3.2,7.8,1.4,4.6,3.7,8.3,0.9,3.531396739201155,7.467900308929006,-0.4051068305266965,0,-0.20000000000000018,0.6923076923076923,0.5,0.1923076923076923
718404,2023-04-27,2023,R,143,136,Philadelphia Phillies,Seattle Mariners,1,0,1,1,1,0,13,13,11,14,3.6,3.0,6.6,0.6,4.9,3.4,8.3,1.5,4.35426449280077,7.645266872619338,1.0632621129822024,1,-1.1999999999999997,0.5,0.44,0.06
718402,2023-04-27,2023,R,108,133,Los Angeles Angels,Oakland Athletics,8,7,1,15,1,0,14,12,5,21,2.2,2.8,5.0,-0.6,4.4,2.9,7.3,1.5,3.2361763285338463,5.430177915079558,1.0421747419881349,2,-2.133333333333333,0.5384615384615384,0.19230769230769232,0.34615384615384615
718406,2023-04-27,2023,R,112,135,Chicago Cubs,San Diego Padres,5,2,1,7,3,0,14,10,13,14,3.8,4.0,7.8,-0.2,5.1,3.2,8.3,1.9,4.824117552355897,8.620118610053039,1.0281164946587567,3,-0.7999999999999998,0.5833333333333334,0.48148148148148145,0.10185185185185192
718398,2023-04-27,2023,R,121,120,New York Mets,Washington Nationals,9,8,1,17,1,0,15,11,9,15,4.8,3.2,8.0,1.6,5.0,3.0,8.0,2.0,4.882745034903931,8.080079073368692,1.685410996439171,4,0.2666666666666666,0.5769230769230769,0.375,0.20192307692307687
718397,2023-04-27,2023,R,140,147,Texas Rangers,New York Yankees,2,4,0,6,-2,0,14,11,15,11,5.8,3.8,9.6,2.0,5.2,3.5,8.7,1.7,6.25516335660262,11.053386048912463,1.456940664292781,5,0.7999999999999998,0.56,0.5769230769230769,-0.01692307692307682
718405,2023-04-27,2023,R,116,110,Detroit Tigers,Baltimore Orioles,4,7,0,11,-3,0,9,15,17,8,5.0,4.2,9.2,0.8,4.3,3.6,7.9,0.7,4.836775571068413,9.368924032608309,0.3046271095285206,0,0.06666666666666643,0.375,0.68,-0.30500000000000005
718396,2023-04-27,2023,R,145,139,Chicago White Sox,Tampa Bay Rays,5,14,0,19,-9,0,7,19,21,5,5.6,5.6,11.2,0.0,3.9,4.2,8.1,-0.3,4.557850380712275,9.912616021738872,-0.7969152603143196,0,0.7999999999999998,0.2692307692307692,0.8076923076923077,-0.5384615384615385
718400,2023-04-27,2023,R,142,118,Minnesota Twins,Kansas City Royals,7,1,1,8,6,0,15,11,6,20,5.0,7.0,12.0,-2.0,4.4,5.5,9.9,-1.1,4.7052335871415165,12.94174401449258,-3.5312768402095465,0,-0.06666666666666643,0.5769230769230769,0.23076923076923078,0.3461538461538461
718394,2023-04-28,2023,R,121,144,New York Mets,Atlanta Braves,0,4,0,4,-4,0,15,12,18,9,5.4,6.8,12.2,-1.4,5.1,5.0,10.1,0.1,5.470155724761011,11.294496009661719,-0.3541845601396976,1,0.2666666666666666,0.5555555555555556,0.6666666666666666,-0.11111111111111105
718391,2023-04-28,2023,R,146,112,Miami Marlins,Chicago Cubs,3,2,1,5,1,0,14,13,14,11,3.6,6.0,9.6,-2.4,4.7,4.9,9.6,-0.2,3.6467704831740075,8.862997339774479,-1.5694563734264653,0,-1.0666666666666669,0.5185185185185185,0.56,-0.041481481481481564
718395,2023-04-28,2023,R,111,114,Boston Red Sox,Cleveland Guardians,2,5,0,7,-3,0,13,14,13,13,3.8,5.6,9.4,-1.8,4.4,4.9,9.3,-0.5,3.431180322116005,7.575331559849652,-0.7129709156176435,1,-0.3333333333333339,0.48148148148148145,0.5,-0.018518518518518545
718393,2023-04-28,2023,R,145,139,Chicago White Sox,Tampa Bay Rays,2,3,0,5,-1,0,7,20,22,5,3.4,5.2,8.6,-1.8,4.5,5.4,9.9,-0.9,2.954120214744003,7.383554373233101,-1.4753139437450955,0,-0.3333333333333335,0.25925925925925924,0.8148148148148148,-0.5555555555555556
718389,2023-04-28,2023,R,117,143,Houston Astros,Philadelphia Phillies,1,3,0,4,-2,0,14,12,14,13,2.8,3.0,5.8,-0.2,3.9,5.0,8.9,-1.1,2.6360801431626686,6.589036248822066,-1.3168759624967303,0,-1.0666666666666669,0.5384615384615384,0.5185185185185185,0.019943019943019946
718392,2023-04-28,2023,R,141,136,Toronto Blue Jays,Seattle Mariners,3,2,1,5,1,0,17,9,11,15,1.6,3.4,5.0,-1.8,3.5,5.1,8.6,-1.6,2.090720095441779,5.726024165881377,-1.5445839749978203,0,-2.333333333333333,0.6538461538461539,0.4230769230769231,0.23076923076923078
718382,2023-04-28,2023,R,119,138,Los Angeles Dodgers,St. Louis Cardinals,7,3,1,10,4,0,14,13,10,17,2.2,3.0,5.2,-0.8,2.9,4.5,7.4,-1.6,2.393813396961186,5.484016110587585,-0.6963893166652135,1,-1.6666666666666665,0.5185185185185185,0.37037037037037035,0.14814814814814814
718380,2023-04-28,2023,R,133,113,Oakland Athletics,Cincinnati Reds,7,11,0,18,-4,1,5,22,11,15,3.0,3.2,6.2,-0.2,3.4,4.4,7.8,-1.0,3.929208931307457,6.989344073725057,0.8690737888898576,2,-0.9333333333333331,0.18518518518518517,0.4230769230769231,-0.2378917378917379
718390,2023-04-28,2023,R,115,109,Colorado Rockies,Arizona Diamondbacks,1,9,0,10,-8,0,8,19,15,12,4.0,4.4,8.4,-0.4,3.7,4.8,8.5,-1.1,4.952805954204972,10.659562715816705,-0.7539508074067616,0,-0.33333333333333304,0.2962962962962963,0.5555555555555556,-0.2592592592592593
718388,2023-04-28,2023,R,140,147,Texas Rangers,New York Yankees,5,2,1,7,3,0,15,11,15,12,3.8,5.6,9.4,-1.8,3.3,4.3,7.6,-1.0,3.635203969469981,10.439708477211136,-3.1693005382711745,0,-0.06666666666666687,0.5769230769230769,0.5555555555555556,0.02136752136752129
718386,2023-04-28,2023,R,158,108,Milwaukee Brewers,Los Angeles Angels,2,1,1,3,1,0,17,9,14,13,4.6,5.4,10.0,-0.8,3.1,4.4,7.5,-1.3,4.090135979646654,9.293138984807424,-1.1128670255141164,1,0.733333333333333,0.6538461538461539,0.5185185185185185,0.13532763532763536
718387,2023-04-28,2023,R,142,118,Minnesota Twins,Kansas City Royals,8,6,1,14,2,0,16,11,6,21,4.4,5.2,9.6,-0.8,3.3,4.1,7.4,-0.8,3.3934239864311024,7.195425989871616,-0.40857801700941093,2,1.0000000000000004,0.5925925925925926,0.2222222222222222,0.37037037037037035
718375,2023-04-29,2023,R,146,112,Miami Marlins,Chicago Cubs,7,6,1,13,1,0,15,13,14,12,4.6,5.8,10.4,-1.2,3.8,4.5,8.3,-0.7,4.928949324287402,9.463617326581078,0.39428132199372606,3,0.7999999999999998,0.5357142857142857,0.5384615384615384,-0.0027472527472527375
718401,2023-04-29,2023,R,116,110,Detroit Tigers,Baltimore Orioles,4,6,0,10,-2,0,10,16,18,9,4.6,4.8,9.4,-0.2,4.3,4.6,8.9,-0.3,5.619299549524935,10.642411551054051,0.5961875479958173,4,0.5999999999999996,0.38461538461538464,0.6666666666666666,-0.282051282051282
718399,2023-04-29,2023,R,120,134,Washington Nationals,Pittsburgh Pirates,1,16,0,17,-15,0,9,17,20,8,5.2,4.2,9.4,1.0,4.5,4.9,9.4,-0.4,5.079533033016623,10.428274367369367,-0.2692083013361218,0,1.266666666666667,0.34615384615384615,0.7142857142857143,-0.36813186813186816
718383,2023-04-29,2023,R,120,134,Washington Nationals,Pittsburgh Pirates,3,6,0,9,-3,0,9,16,19,8,4.4,7.0,11.4,-2.6,4.5,6.2,10.7,-1.7,3.7196886886777487,12.618849578246246,-5.179472200890748,0,0.8666666666666671,0.36,0.7037037037037037,-0.34370370370370373
718379,2023-04-29,2023,R,141,136,Toronto Blue Jays,Seattle Mariners,1,0,1,1,1,0,18,9,11,16,4.6,8.0,12.6,-3.4,4.5,6.6,11.1,-2.1,3.4797924591184994,11.412566385497499,-4.452981467260499,0,0.8666666666666663,0.6666666666666666,0.4074074074074074,0.25925925925925924
718381,2023-04-29,2023,R,116,110,Detroit Tigers,Baltimore Orioles,7,4,1,11,3,0,10,15,17,9,3.2,6.8,10.0,-3.6,3.9,6.3,10.2,-2.4,2.6531949727456663,7.941710923664999,-2.635320978173666,1,-0.3999999999999999,0.4,0.6538461538461539,-0.25384615384615383
718401,2023-04-29,2023,R,116,110,Detroit Tigers,Baltimore Orioles,0,0,0,0,0,0,10,15,17,9,3.2,6.4,9.6,-3.2,3.9,5.6,9.5,-1.7,4.102129981830444,8.961140615776666,-0.7568806521157775,2,-0.733333333333333,0.4,0.6538461538461539,-0.25384615384615383
718378,2023-04-29,2023,R,142,118,Minnesota Twins,Kansas City Royals,2,3,0,5,-1,0,16,12,7,21,2.4,5.2,7.6,-2.8,3.8,4.7,8.5,-0.9,2.734753321220296,5.97409374385111,-0.5045871014105183,0,-1.4,0.5714285714285714,0.25,0.3214285714285714
718399,2023-04-29,2023,R,120,134,Washington Nationals,Pittsburgh Pirates,0,0,0,0,0,0,9,16,19,8,2.6,2.6,5.2,0.0,3.5,4.8,8.3,-1.3,2.4898355474801974,5.649395829234074,-0.6697247342736788,0,-1.2666666666666666,0.36,0.7037037037037037,-0.34370370370370373
718385,2023-04-29,2023,R,111,114,Boston Red Sox,Cleveland Guardians,8,7,1,15,1,0,14,14,13,14,2.0,1.4,3.4,0.6,3.3,4.7,8.0,-1.4,1.6598903649867982,3.766263886156049,-0.44648315618245255,0,-1.6666666666666665,0.5,0.48148148148148145,0.018518518518518545
718384,2023-04-29,2023,R,135,137,San Diego Padres,San Francisco Giants,16,11,1,27,5,0,14,14,11,15,3.4,2.8,6.2,0.6,3.3,4.8,8.1,-1.5,3.773260243324532,7.510842590770699,0.03567789587836497,1,-0.3333333333333335,0.5,0.4230769230769231,0.07692307692307693
718366,2023-04-29,2023,R,115,109,Colorado Rockies,Arizona Diamondbacks,4,11,0,15,-7,0,8,20,16,12,5.2,4.2,9.4,1.0,4.2,5.3,9.5,-1.1,7.848840162216355,14.007228393847134,1.6904519305855767,2,0.8666666666666671,0.2857142857142857,0.5714285714285714,-0.2857142857142857
718376,2023-04-29,2023,R,158,108,Milwaukee Brewers,Los Angeles Angels,7,5,1,12,2,0,18,9,14,14,6.0,6.4,12.4,-0.4,4.2,5.8,10.0,-1.6,6.56589344147757,14.338152262564757,-1.2063653796096154,0,1.4666666666666668,0.6666666666666666,0.5,0.16666666666666663
718377,2023-04-29,2023,R,133,113,Oakland Athletics,Cincinnati Reds,2,3,0,5,-1,1,5,23,12,15,7.0,6.8,13.8,0.2,4.8,4.7,9.5,0.1,6.710595627651713,13.55876817504317,-0.13757691973974362,1,2.333333333333333,0.17857142857142858,0.4444444444444444,-0.2658730158730158
718372,2023-04-29,2023,R,117,143,Houston Astros,Philadelphia Phillies,1,6,0,7,-5,0,14,13,15,13,7.4,7.4,14.8,0.0,4.7,4.4,9.1,0.3,5.140397085101142,10.70584545002878,-0.42505127982649576,0,2.7333333333333334,0.5185185185185185,0.5357142857142857,-0.01719576719576721
718369,2023-04-29,2023,R,119,138,Los Angeles Dodgers,St. Louis Cardinals,1,0,1,1,1,0,15,13,10,18,6.0,7.2,13.2,-1.2,4.7,5.0,9.7,-0.3,3.7602647234007613,9.470563633352521,-1.9500341865509971,0,1.7999999999999998,0.5357142857142857,0.35714285714285715,0.17857142857142855
718374,2023-04-29,2023,R,140,147,Texas Rangers,New York Yankees,2,0,1,2,2,0,16,11,15,13,3.0,5.0,8.0,-2.0,4.1,4.6,8.7,-0.5,2.840176482267174,6.647042422235014,-0.9666894577006647,1,-0.7999999999999998,0.5925925925925926,0.5357142857142857,0.05687830687830686
718373,2023-04-29,2023,R,145,139,Chicago White Sox,Tampa Bay Rays,3,12,0,15,-9,0,7,21,23,5,2.6,2.8,5.4,-0.2,4.3,4.6,8.9,-0.3,2.5601176548447824,5.098028281490009,0.02220702819955685,2,-1.0666666666666664,0.25,0.8214285714285714,-0.5714285714285714
718363,2023-04-30,2023,R,141,136,Toronto Blue Jays,Seattle Mariners,8,10,0,18,-2,0,18,10,12,16,1.8,4.2,6.0,-2.4,4.4,5.5,9.9,-1.1,2.706745103229855,8.39868552099334,-2.9851953145336285,0,-1.9999999999999998,0.6428571428571429,0.42857142857142855,0.21428571428571436
718360,2023-04-30,2023,R,116,110,Detroit Tigers,Baltimore Orioles,3,5,0,8,-2,0,10,17,19,9,3.0,5.6,8.6,-2.6,5.2,6.5,11.7,-1.3,4.471163402153237,11.599123680662226,-2.6567968763557523,0,-1.1333333333333337,0.37037037037037035,0.6785714285714286,-0.30820105820105825
718364,2023-04-30,2023,R,146,112,Miami Marlins,Chicago Cubs,4,3,1,7,1,0,16,13,14,13,3.4,5.4,8.8,-2.0,4.7,6.3,11.0,-1.6,3.980775601435491,10.39941578710815,-2.4378645842371682,0,-0.8666666666666667,0.5517241379310345,0.5185185185185185,0.033205619412515985
718370,2023-04-30,2023,R,111,114,Boston Red Sox,Cleveland Guardians,7,1,1,8,6,0,15,14,13,15,4.0,6.0,10.0,-2.0,3.5,5.5,9.0,-2.0,3.9871837342903276,9.266277191405434,-1.291909722824779,1,-0.06666666666666643,0.5172413793103449,0.4642857142857143,0.05295566502463056
718367,2023-04-30,2023,R,120,134,Washington Nationals,Pittsburgh Pirates,7,2,1,9,5,0,10,17,20,9,5.0,6.2,11.2,-1.2,3.8,4.5,8.3,-0.7,4.991455822860218,8.844184794270289,1.1387268514501474,2,0.4666666666666668,0.37037037037037035,0.6896551724137931,-0.3192848020434228
718362,2023-04-30,2023,R,142,118,Minnesota Twins,Kansas City Royals,8,4,1,12,4,0,17,12,7,22,5.8,4.2,10.0,1.6,3.8,4.2,8.0,-0.4,5.660970548573478,8.896123196180193,2.425817900966765,3,0.9333333333333336,0.5862068965517241,0.2413793103448276,0.34482758620689646
718355,2023-04-30,2023,R,145,139,Chicago White Sox,Tampa Bay Rays,12,9,1,21,3,0,8,21,23,6,5.8,3.0,8.8,2.8,4.4,4.3,8.7,0.1,6.440647032382318,9.930748797453463,2.9505452673111763,4,0.39999999999999947,0.27586206896551724,0.7931034482758621,-0.5172413793103449
